brewery_id,score,username,text,style,abv,brewery_name,beer_name
5330,3.5,FightingEntropy,Memorable Moisturization,American Pale Wheat Ale,,Highland Pub & Brewery (McMenamins),Washougal Wheat
5330,4,arizcards,Great healing balm,American Stout,,Highland Pub & Brewery (McMenamins),Terminator Stout
5330,3.5,FightingEntropy,necessary element in first aid kit,American Stout,,Highland Pub & Brewery (McMenamins),Triple Chocolate Stout
10912,3.5,oggg,Great packaging,Japanese Rice Lager,,Golden State Brewing Company,Sushi Roku Red Sun
21138,3,brewerburgundy,Still a favorite,American Pale Ale (APA),5.8,Growler Craft Brewery,Pale Ale
16859,4,lehows,Lips and Cold Sores That Sometimes Do Not Heal,American Stout,6.5,Great South Bay Brewery,Snaggletooth Stout
21138,4,brewerburgundy,Addicted to Carmex!!!!!!,American IPA,8.3,Growler Craft Brewery,IPA
21138,4,brewerburgundy,Great for severely dry/chapped lips,Irish Dry Stout,5,Growler Craft Brewery,Irish Stout
21138,4,brewerburgundy,Lip balm,Hefeweizen,5,Growler Craft Brewery,Hefeweizen
21138,3.5,brewerburgundy,Use it Every Night,American Brown Ale,5.7,Growler Craft Brewery,Brown Ale
19380,3.5,illidurit,My HG lip buddy.,American Amber / Red Ale,,Mariposa Brewing Company,Mariposa Golden Amber
19380,1.5,cptierney,A staple in our house,Hefeweizen,,Mariposa Brewing Company,High Country Hefeweizen
19380,3,box299,Love this stuff!!!,American IPA,,Mariposa Brewing Company,Pick Axe IPA
3087,4.5,GeoffRizzo,The Best Lip Balm Ever!,American Pale Ale (APA),,4th Street Brewing Company,SueBee Honey Ale
3087,3,ZAP,My Go-To,American Pale Ale (APA),,4th Street Brewing Company,SueBee Honey Ale
3087,3,NeroFiddled,Always Reliable,American Pale Ale (APA),,4th Street Brewing Company,SueBee Honey Ale
3087,3,Bighuge,Wonderful stuff!,American Pale Ale (APA),,4th Street Brewing Company,SueBee Honey Ale
3087,4,Winter,soothing feeling,American Pale Ale (APA),,4th Street Brewing Company,SueBee Honey Ale
3087,4,bditty187,my favourite little tin tin,American Pale Ale (APA),,4th Street Brewing Company,SueBee Honey Ale
16859,3.5,Billolick,Perfect,American Blonde Ale,4.8,Great South Bay Brewery,Blonde Ambition
16859,4,cosmicevan,Greatest product EVER !!!!,American Blonde Ale,4.8,Great South Bay Brewery,Blonde Ambition
16859,5,cstrong821,great texture,American Blonde Ale,4.8,Great South Bay Brewery,Blonde Ambition
16859,4.5,Mypintishalffull,Glad I found this!,American Blonde Ale,4.8,Great South Bay Brewery,Blonde Ambition
16859,4.5,gskitt,A Tradition,American Blonde Ale,4.8,Great South Bay Brewery,Blonde Ambition
16859,3.5,Gmann,The Best!!!,American Blonde Ale,4.8,Great South Bay Brewery,Blonde Ambition
16859,4,washburnkid,The best balm,American Blonde Ale,4.8,Great South Bay Brewery,Blonde Ambition
16859,3.5,socon67,Good product.,American Blonde Ale,4.8,Great South Bay Brewery,Blonde Ambition
16859,4,Brianjames16,OLDIE BUT A GOODIE,American Blonde Ale,4.8,Great South Bay Brewery,Blonde Ambition
23246,4,brendan13,Lifetime user,American Black Ale,6,Yeastie Boys,Pot Kettle Black
16859,4.5,bonbright7,Above the rest!!!,American Blonde Ale,4.8,Great South Bay Brewery,Blonde Ambition
16859,4,plaid75,Works Everytime!!!,American Blonde Ale,4.8,Great South Bay Brewery,Blonde Ambition
16859,4,jeranbrews,The best!!!!!,American Stout,6.5,Great South Bay Brewery,Snaggletooth Stout
16859,4,socon67,Container,American Stout,6.5,Great South Bay Brewery,Snaggletooth Stout
16859,4,Gmann,For Cold Sores,American Stout,6.5,Great South Bay Brewery,Snaggletooth Stout
16859,4,phreshbeer,Lip Lover's Delight,American Stout,6.5,Great South Bay Brewery,Snaggletooth Stout
16859,4,SkunkWorks,Saved my lips!,American Stout,6.5,Great South Bay Brewery,Snaggletooth Stout
16859,4,Gmann,WORKS and feels nice too.,American Stout,6.5,Great South Bay Brewery,Snaggletooth Stout
16859,4,Thorpe429,Carmex Original Lip Balm Jar,American Stout,6.5,Great South Bay Brewery,Snaggletooth Stout
16859,3.5,Gmann,Heals chapped lips overnight!,Pumpkin Ale,5,Great South Bay Brewery,Splashing Pumpkin
16859,3.5,socon67,Great product for chapped dry lips,Pumpkin Ale,5,Great South Bay Brewery,Splashing Pumpkin
16859,4,BBM,Old Favorite Still Great,Pumpkin Ale,5,Great South Bay Brewery,Splashing Pumpkin
16859,3.5,Mypintishalffull,Old Faithful,American Double / Imperial IPA,8.7,Great South Bay Brewery,Hoppocratic Oath
16859,4,plaid75,Awesome Lips in a Can,American Double / Imperial IPA,8.7,Great South Bay Brewery,Hoppocratic Oath
16859,4,Billolick,Great stuff!!,American IPA,6.6,Great South Bay Brewery,Massive IPA
16859,4,Yagman3000,My Go-To for Chapped Lips,American IPA,6.6,Great South Bay Brewery,Massive IPA
16859,4,iRoy,The Best,American IPA,6.6,Great South Bay Brewery,Massive IPA
16859,4,socon67,Old Fashioned Favorite,American IPA,6.6,Great South Bay Brewery,Massive IPA
16859,3.5,gskitt,Carmes saved my daughter's vacation,American IPA,6.6,Great South Bay Brewery,Massive IPA
16859,4,steelerguy,The tried and true treament for dry cracked lips,American IPA,6.6,Great South Bay Brewery,Massive IPA
16859,4,Thorpe429,I Love Carmex!,American IPA,6.6,Great South Bay Brewery,Massive IPA
16859,4.5,bonbright7,My favorite carmex product,American IPA,6.6,Great South Bay Brewery,Massive IPA
16859,3,Mypintishalffull,Best lip balm ever!!!!!!!,Saison / Farmhouse Ale,7.25,Great South Bay Brewery,Conscious Sedaison
16859,4,plaid75,Can't survive without Carmex,Saison / Farmhouse Ale,7.25,Great South Bay Brewery,Conscious Sedaison
16859,3.5,ryantaussig,The Original,Rye Beer,6.6,Great South Bay Brewery,Sleigh Ryed
16859,4,plaid75,multi use,Rye Beer,6.6,Great South Bay Brewery,Sleigh Ryed
16859,3.5,SkunkWorks,Overall feel and protection it gives to my lips .,Rye Beer,6.6,Great South Bay Brewery,Sleigh Ryed
16859,4,bonbright7,Don't go anywhere with out my Carmex Jar!!,Scotch Ale / Wee Heavy,9,Great South Bay Brewery,Marauder (Born From Wood Series)
16859,4,Billolick,Love this Carmex,American Pale Ale (APA),5,Great South Bay Brewery,Robert Moses Pale Ale
16859,3.5,socon67,History with Carmex,American Pale Ale (APA),5,Great South Bay Brewery,Robert Moses Pale Ale
23246,3.5,dgilks,harsh ny winters...,American Pale Ale (APA),6,Yeastie Boys,Motueka Monster
16859,4,SkunkWorks,best little yellow topped pot for great lips,American Pale Ale (APA),5,Great South Bay Brewery,Robert Moses Pale Ale
16859,3.5,Gmann,Used The Most,American Pale Ale (APA),5,Great South Bay Brewery,Robert Moses Pale Ale
16859,4.5,bonbright7,The Original is KING!,American Pale Ale (APA),5,Great South Bay Brewery,Robert Moses Pale Ale
23246,4.5,Parrotshake,Love this product!,Smoked Beer,7,Yeastie Boys,Rex Attitude
23246,4.5,dgilks,You can't go wrong with this trusty friend,Smoked Beer,7,Yeastie Boys,Rex Attitude
23246,2.5,CrazyDavros,Instant Protection,Smoked Beer,7,Yeastie Boys,Rex Attitude
23246,3,ADZA,Great product. Stop changing!,Smoked Beer,7,Yeastie Boys,Rex Attitude
14879,4,northyorksammy,best lip medicine EVER,Belgian Strong Pale Ale,10.5,Hoppin' Frog Brewery,Gulden Fraug Belgian Style Ale
23246,4.5,lacqueredmouse,great results and great for everyday use!,Smoked Beer,7,Yeastie Boys,Rex Attitude
23246,3.5,joecast,Kissable Lips,Smoked Beer,7,Yeastie Boys,Rex Attitude
23246,4,laituegonflable,Lasts forever,Smoked Beer,7,Yeastie Boys,Rex Attitude
23246,4,crusian,We love Carmex,Dubbel,7.5,Yeastie Boys,Her Majesty 2010
23246,4,dgilks,Great Product,American Pale Ale (APA),,Yeastie Boys,Nerdherder D
23246,3.5,lacqueredmouse,26 years and counting!,American Amber / Red Ale,6.8,Yeastie Boys,Hud-a-wa' Strong
23246,4,dgilks,Being help me out since middle school,American Amber / Red Ale,6.8,Yeastie Boys,Hud-a-wa' Strong
14879,3,AltBock,This stuff really works!!!,Belgian Strong Pale Ale,10.5,Hoppin' Frog Brewery,Gulden Fraug Belgian Style Ale
23246,3.5,spicelab,WORKS AMAZING,American Amber / Red Ale,6.8,Yeastie Boys,Hud-a-wa' Strong
23246,3.5,joecast,best stuff on earth!,American Amber / Red Ale,6.8,Yeastie Boys,Hud-a-wa' Strong
23246,4,CrazyDavros,Works great!,American Amber / Red Ale,6.8,Yeastie Boys,Hud-a-wa' Strong
23246,4,ADZA,The best.,American Amber / Red Ale,6.8,Yeastie Boys,Hud-a-wa' Strong
23246,4,dgilks,excellent for smacking lips,Belgian Pale Ale,5,Yeastie Boys,Return To Magenta
23246,4,laituegonflable,reliable,American Amber / Red Ale,6.8,Yeastie Boys,Red Rackham
23246,2,lacqueredmouse,Life Staple,American Amber / Red Ale,6.8,Yeastie Boys,Red Rackham
23246,3.5,CrazyDavros,burning like a hot chilli,American Amber / Red Ale,6.8,Yeastie Boys,Red Rackham
23246,4,ADZA,It lasts longer than lip balm sticks!,American Amber / Red Ale,6.8,Yeastie Boys,Red Rackham
23020,4,yapi,Old Standby,Belgian Pale Ale,6.1,Brouwerij Van Viven,Viven Blond
23246,3.5,lacqueredmouse,smooth soft lips all day,Saison / Farmhouse Ale,8,Yeastie Boys,Her Majesty 2011
23246,4.5,dgilks,A Tin that's a Ten in Care,Saison / Farmhouse Ale,8,Yeastie Boys,Her Majesty 2011
23246,4,spicelab,A Neccesity!!,Saison / Farmhouse Ale,8,Yeastie Boys,Her Majesty 2011
23246,3.5,ADZA,Loving the tingle,Saison / Farmhouse Ale,8,Yeastie Boys,Her Majesty 2011
23246,3.5,champ103,Could not live without it!,American Black Ale,6,Yeastie Boys,Pot Kettle Black
23246,3.5,tsauce2,Favorite lip balm on the market!,American Black Ale,6,Yeastie Boys,Pot Kettle Black
23246,4,Cyberkedi,My favorite lip product!,American Black Ale,6,Yeastie Boys,Pot Kettle Black
23246,4,Ratman197,Best carmex ever,American Black Ale,6,Yeastie Boys,Pot Kettle Black
23246,3.5,dansmcd,We Go Way Back!,American Black Ale,6,Yeastie Boys,Pot Kettle Black
23246,2,crusian,LOVE this Jar,American Black Ale,6,Yeastie Boys,Pot Kettle Black
23246,4.5,laituegonflable,Wonderful product.,American Black Ale,6,Yeastie Boys,Pot Kettle Black
23246,4.5,dgilks,Will never go back,American Black Ale,6,Yeastie Boys,Pot Kettle Black
23246,3.5,trappistlover,SAVE YOUR LIPS!!,American Black Ale,6,Yeastie Boys,Pot Kettle Black
23246,3.5,eric5bellies,Perfect packaging,American Black Ale,6,Yeastie Boys,Pot Kettle Black
23246,5,joecast,Best Product,American Black Ale,6,Yeastie Boys,Pot Kettle Black
23246,3.5,TheDudeImbibes,best on cold sores,American Black Ale,6,Yeastie Boys,Pot Kettle Black
23246,4,CrazyDavros,"Used for 40 years, a great product, great price!",American Black Ale,6,Yeastie Boys,Pot Kettle Black
23246,4,lacqueredmouse,stays on and is moist,American Black Ale,6,Yeastie Boys,Pot Kettle Black
23246,4,burnheartsMKE,LOVE CARMEX,American Black Ale,6,Yeastie Boys,Pot Kettle Black
23246,5,ADZA,Great price,American Black Ale,6,Yeastie Boys,Pot Kettle Black
23246,4,laituegonflable,Keeping it classic,American IPA,7,Yeastie Boys,Digital IPA
23246,3.5,CrazyDavros,Mother always had several jars,American IPA,7,Yeastie Boys,Digital IPA
23246,4,ADZA,Best of the best,American IPA,7,Yeastie Boys,Digital IPA
23246,4.5,lacqueredmouse,Nothing more comforting than this little jar!,American IPA,7,Yeastie Boys,Digital IPA
23246,3,GRG1313,My must-have always,American IPA,7,Yeastie Boys,Digital IPA
23246,4,tsauce2,Carmex...Who What When,American IPA,7,Yeastie Boys,Digital IPA
23246,4.5,dansmcd,Works Great!,American IPA,7,Yeastie Boys,Digital IPA
23246,4,Macca,Timeless!,American IPA,7,Yeastie Boys,Digital IPA
23246,4.5,champ103,Can't live without it!,American IPA,7,Yeastie Boys,Digital IPA
23246,3.5,oline73,Excellent Effective Product,American IPA,7,Yeastie Boys,Digital IPA
23246,4.5,avalon07,gross smell,American IPA,7,Yeastie Boys,Digital IPA
23246,4.5,LSUPT,My go-to for lip care!!,American IPA,7,Yeastie Boys,Digital IPA
23246,4,wschmit,Mmmmm...,American IPA,7,Yeastie Boys,Digital IPA
23246,4,TMoney2591,"Long Lasting, Great Taste, Best Results !",American IPA,7,Yeastie Boys,Digital IPA
23246,4,dgilks,Excellent lip maintenance!,American Pale Ale (APA),6,Yeastie Boys,Yakima Monster
421,1.5,MississaugaMatt,AZ desert no match for my faithful tub of Carmex!,American Amber / Red Lager,,Formosa Brewing Co.,Honey Brown Lager
421,3.5,Mebuzzard,best ever!,Black & Tan,,Formosa Brewing Co.,Black & Tan
421,3.5,proc,Terrific results!,Black & Tan,,Formosa Brewing Co.,Black & Tan
421,3,Brent,It worked when nothing else did,Black & Tan,,Formosa Brewing Co.,Black & Tan
421,3,Brent,My favorite nighttime product,American Pale Ale (APA),,Formosa Brewing Co.,Special Reserve Ale
7314,4,crnipeter,This oldie is not only a goodie but a must have!,Maibock / Helles Bock,7.1,Stadtbrauerei Arnstadt,Arnstädter UrBock
18847,3.5,RblWthACoz,Daily Care,Belgian Dark Ale,7,Brasserie d'Orgemont,Orgemont Brune
18847,4,RblWthACoz,What happened,Belgian Dark Ale,5.5,Brasserie d'Orgemont,Orgemont Bière Des Moissons
18847,4,NCBeernut,Lifesaver!,Tripel,8.5,Brasserie d'Orgemont,Orgemont Triple
18847,3,RblWthACoz,Healing power!,Tripel,8.5,Brasserie d'Orgemont,Orgemont Triple
18847,4,RblWthACoz,My favorite of all!,Belgian Pale Ale,6,Brasserie d'Orgemont,Orgemont Bière Rèmes Speciale Au Marc De Champagne
18847,4,thierrynantes,When the cold winds blow.........,Belgian Pale Ale,6,Brasserie d'Orgemont,Orgemont Blonde
23082,3.5,schoolcb,The Lip Helper,American Pale Ale (APA),5.5,Crested Butte Brewing Co.,White Buffalo Peace Ale
23082,3.5,schoolcb,Always Reliable,Irish Red Ale,5.4,Crested Butte Brewing Co.,Red Lady Ale
23082,3.5,schoolcb,Best Lip Balm Ever!,Oatmeal Stout,4.5,Crested Butte Brewing Co.,Rodeo Stout
2188,4,mynie,Still use after all these years,American Pale Ale (APA),3.75,Third Base Sports Bar & Brewery,White Rapids Ale
2188,3,RBorsato,Life saver!,American Pale Ale (APA),3.75,Third Base Sports Bar & Brewery,White Rapids Ale
2188,3.5,Tone,28 Year's,English Pale Ale,5,Third Base Sports Bar & Brewery,Unas Mas! (Simcoe Hops)
2188,4.5,DCon,Happy,English Pale Ale,5,Third Base Sports Bar & Brewery,Unas Mas! (Simcoe Hops)
2188,4,Tone,Love the Jar,American Pale Ale (APA),5.5,Third Base Sports Bar & Brewery,Flying Aces Pale Ale
2188,4.5,mynie,Thank God for Carmex,Schwarzbier,4.8,Third Base Sports Bar & Brewery,Black Night Black Lager
2188,3,JeffTibbetts,The Only Lip Care You Will Ever Need!!!,Dunkelweizen,,Third Base Sports Bar & Brewery,Dunkel Weizen
2188,4.5,RBorsato,"Prevents and Treats Dry, Chapped Skin",Dunkelweizen,,Third Base Sports Bar & Brewery,Dunkel Weizen
2188,1.5,mynie,Nothing wrong with original!,American Brown Ale,,Third Base Sports Bar & Brewery,Nut Brown Ale
2188,4,Tone,Addictive must have.,American Pale Wheat Ale,5,Third Base Sports Bar & Brewery,Golden Hawk Wheat
14879,4,Mora2000,Dry sore lips Best friend,Fruit / Vegetable Beer,7,Hoppin' Frog Brewery,Turbo Shandy
2188,4,mynie,The Original is a Classic a Staple in My Life,American Pale Wheat Ale,5,Third Base Sports Bar & Brewery,Golden Hawk Wheat
2188,3,JeffTibbetts,Best stuff EVER!!!!!!,American Pale Wheat Ale,5,Third Base Sports Bar & Brewery,Golden Hawk Wheat
2188,3,orbitalr0x,Carmex- It made your first kiss perfect,American Pale Wheat Ale,5,Third Base Sports Bar & Brewery,Golden Hawk Wheat
2188,2.5,RBorsato,great for in night stand,American Pale Wheat Ale,5,Third Base Sports Bar & Brewery,Golden Hawk Wheat
2188,4.5,mynie,Awesome Product!,Maibock / Helles Bock,3.1,Third Base Sports Bar & Brewery,Helles Honey Bock
2188,3.5,JeffTibbetts,THE Best Lip Balm,Maibock / Helles Bock,3.1,Third Base Sports Bar & Brewery,Helles Honey Bock
2188,2.5,BuckeyeNation,I can't wait for the smell of the jar.,Maibock / Helles Bock,3.1,Third Base Sports Bar & Brewery,Helles Honey Bock
2188,4,RBorsato,Old School,Maibock / Helles Bock,3.1,Third Base Sports Bar & Brewery,Helles Honey Bock
2188,3.5,orbitalr0x,cold sores,American Amber / Red Ale,4.1,Third Base Sports Bar & Brewery,Red Rocket Amber Ale
14879,4,Figgy,PERFECT!!,Russian Imperial Stout,9.4,Hoppin' Frog Brewery,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout
2188,4,mynie,Awesome product in the cold or in the heat,American Amber / Red Ale,4.1,Third Base Sports Bar & Brewery,Red Rocket Amber Ale
2188,2,RBorsato,the original,American Amber / Red Ale,4.1,Third Base Sports Bar & Brewery,Red Rocket Amber Ale
2188,4,DCon,the best thing of the world,American Double / Imperial IPA,9,Third Base Sports Bar & Brewery,Hopturnal Emissions
2188,3.5,Tone,Original Carmex Design,American Blonde Ale,6.7,Third Base Sports Bar & Brewery,Bees Knees Honey Ale
2188,1.5,RBorsato,Best stuff on earth,American Pale Ale (APA),,Third Base Sports Bar & Brewery,River Raiders Ale
2188,5,RBorsato,Great Stuff shame about misleading packaging,Oatmeal Stout,,Third Base Sports Bar & Brewery,Quaker Oatmeal Stout
2188,4,metaltec15,Great Lip Balm,American Stout,7,Third Base Sports Bar & Brewery,Tenebra
2188,4,Tone,great product,American Stout,7,Third Base Sports Bar & Brewery,Tenebra
2188,4,mynie,Smooth soft lips!,Scottish Ale,5.6,Third Base Sports Bar & Brewery,Tilted Kilt
2188,3.5,JeffTibbetts,The ultimate lip care product.,Scottish Ale,5.6,Third Base Sports Bar & Brewery,Tilted Kilt
2188,3.5,katan,The Best and ADDICTING,American Stout,5.25,Third Base Sports Bar & Brewery,Black Cobra Stout
2188,3.5,Tone,Amazing lip product,American Stout,5.25,Third Base Sports Bar & Brewery,Black Cobra Stout
2188,2.5,JeffTibbetts,Invigorating healing power,American Stout,5.25,Third Base Sports Bar & Brewery,Black Cobra Stout
2188,4,orbitalr0x,Best product out there,American Stout,5.25,Third Base Sports Bar & Brewery,Black Cobra Stout
2188,4.5,RBorsato,Super magical results!,American Stout,5.25,Third Base Sports Bar & Brewery,Black Cobra Stout
2188,2.5,mynie,I always keep afresh one handy.,American Stout,5.25,Third Base Sports Bar & Brewery,Black Cobra Stout
2188,3,mentor,wonderfully healthy lips!,American Stout,5.25,Third Base Sports Bar & Brewery,Black Cobra Stout
2188,4,Tone,Lucky,Herbed / Spiced Beer,5.7,Third Base Sports Bar & Brewery,Holidays R Over Spiced Ale
2188,3.5,mynie,Helping Lips Heal - Healthy Happy!,Märzen / Oktoberfest,3.8,Third Base Sports Bar & Brewery,Oktoberfest
15527,4,ndekke39,Super Restorative,American Adjunct Lager,5,Meta Abo Brewery - Ethiopia,Meta Export Lager
14879,4,betterbgood,I always wondered why...,Pumpkin Ale,8.4,Hoppin' Frog Brewery,Frog's Hollow Double Pumpkin Ale
2188,1.5,hero27,Superb probuct,Extra Special / Strong Bitter (ESB),3.8,Third Base Sports Bar & Brewery,Flying Aces Ale
2188,4,orbitalr0x,Not the same as the original...,Extra Special / Strong Bitter (ESB),3.8,Third Base Sports Bar & Brewery,Flying Aces Ale
2188,4,BuckeyeNation,Nothing but the best.,Extra Special / Strong Bitter (ESB),3.8,Third Base Sports Bar & Brewery,Flying Aces Ale
2188,4.5,RBorsato,Product is Wonderful,Extra Special / Strong Bitter (ESB),3.8,Third Base Sports Bar & Brewery,Flying Aces Ale
2188,2.5,mynie,You cannot go wrong with this!,Extra Special / Strong Bitter (ESB),3.8,Third Base Sports Bar & Brewery,Flying Aces Ale
2188,4,mynie,Wonder balm!!,English Brown Ale,4.37,Third Base Sports Bar & Brewery,Brown Nose Ale
2188,2,bashiba,MY FAVORITE THING IN THE WORLD,English Brown Ale,4.37,Third Base Sports Bar & Brewery,Brown Nose Ale
2188,3,JeffTibbetts,The Original Smooth,English Brown Ale,4.37,Third Base Sports Bar & Brewery,Brown Nose Ale
